experiment_id,model_family,watermark_method,watermark_params,text_type,attack_name,attack_param,sample_length,perplexity_score,detection_z_score,detection_p_value,is_detected,prompt,generated_text,attacked_text
9d5e2c4c0df4,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,91,27.828125,8.521066217199058,7.904555623038139e-18,1,"If you want to succeed, don’t look back. skills in drawing and painting, I took notice. game, is the utter lack of compromise to the vision they are pursuing. eyes","drooping, eyes rolled back (in more ways than one), ears sharpened up. the first copy was just the first copy of the next copy. bursa. and why do I need an actual notebook — though surely the first copy — on the copy I drew? I won.

“You need to come back tomorrow or Thursday or Friday or any day at all,” she said, dropping the pencil from her hand and holding a stack of crisp, yellow envelopes in her other hand. “I promise you, this will blow your world open.”",
2391d13998e8,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,98,28.046875,9.071891011006507,5.848453467867891e-20,1,"CAPE CANAVERAL, Fla. (AP)  SpaceX has launched a used supply ship on a used rocket to the International Space Station. It’s the second trip to the orbiting lab for","the same shipment. The Dragon spacecraft carried more than 3,000 pounds of hardware up here over Christmas, but the original Dragon shipment had some leftover food and other items that needed to be destroyed.
SpaceX recycled its launch-capable Dragon capsule on this shipment. Its unique shape has allowed it to more easily dock with its Russian-built berthed barge. Dragon will unload the bulk of its cargo right away and wait almost two more months until a new Dragon arrives. Another Dragon shipme",
7994543618d9,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,85,7.4921875,6.216902287861063,2.53532647451028e-10,1,"Well, it looks like the Golden State Warriors will just have to make due with four All-Stars on their team and not potentially five. Portland Trail Blazers&apos; All-Star point guard","Damian Lillard will not return to this season due to a left wrist injury, league sources familiar with Lillard&apos;s plan told FoxSports.com's Ramona Shelburne
According to a source, Blazers owner Paul Allen has been in meetings with general manager Neil Olshey to discuss whether to keep guard CJ McCollum, point guard Damian Lillard or guard Jusuf Nurkic, with the idea of talking about retaining Nurkic as a free agent after he plays out the final season of his contract.
McCollum's shooting will",
3cec5936ca81,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,97,22.28125,7.487915873261095,3.498792681438658e-14,1,"Google Music hasn’t been making a lot of noise lately and is, in some ways, in danger of being overshadowed by other cloud music sites. But the Internet giant has","more than met expectations on this score, as all-new music from a slate of acts that include Boyz II Men and The Strokes was unveiled to eager ears today.

The debut release is coming from Boyz II Men — what more is there to say? It was met with rave reviews and massive album purchase numbers this summer. Now they’ve returned with Boyfriends, an ever-growing soundtrack for what the members — Shawn Mendes, Justin Bieber, and more — are planning to do over the course of their burgeoning careers, f",
f54dd5c9914e,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,101,38.1875,7.276529539309698,1.7125857090098567e-13,1,"... as the iPhone chips away at RIM dominance | City A.M. STANDARD Chartered is replacing the BlackBerry, currently its standard corporate communications device, with the iPhone, a move that","will see an end to more than half a century-old partnership that was more comfortable for the British firm to allow competitors to take its clients’ business -- than for Apple and RIM ever to take away. The iPhone will replace the Curve 9000 on... The iPhone is getting pretty big. Chartered Financial Services will be spending $2 million on licenses this year for its BlackBerry service, which is used by millions, including by the White House... Chartered's BlackBerry servers hold some 650,000 acc",
b734ed375753,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,89,18.9375,6.358853864384022,1.016323334576345e-10,1,EXCLUSIVE: 100 Questions creator Christopher Moynihan has inked a two-script deal with ABC Studios to write and executive produce two comedy projects for the studio. The projects will be co-produced,"in association with Illumination Entertainment (Onward). Moynihan will exec produce with his Next Level Media company.
Under the pact, Moynihan will pen a half-hour parody show for Disney XD that will follow a cast of “silly kids doing the same old stuff.” He will also pen a sketch comedy series set up at the upcoming New Disney Channel show, that “will follow a cast of goofballs — all of whom are now grown-ups.” The plan will follow “a new bunch of goofballs traveling far away to learn whether ",
e3d7289a2fd4,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,103,11.5078125,6.63325364806706,1.641834062511566e-11,1,"The body of a woman has been found in a river at a boatyard in Woodbridge, Suffolk. Suffolk Police were contacted at around 10:50am today, by the Coastguard who were","alerted to reports from members of the public on top of Southbank that a person was swimming upstream towards Suffolk Wandle Lane and Southbank Road. Officers from Suffolk Fire and Rescue and Suffolk Police attended the scene
Officers from Suffolk Fire and Rescue and Suffolk Police attended the scene
The body has since been handed into Suffolk Coroner's office,
""Due to the extreme measures taken required this body has now been handed into Suffolk Coroner for an official identification to be carr",
768c674faa09,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,89,25.296875,7.5525565759413915,2.133980722724106e-14,1,Who are even trying to kid?! Kanye West is - without a shadow of a doubt - THE reason Twitter's where it's at today. And it looks like the Sigma,"Phi Sorority, or Pi Sigma, isn't too happy about that fact.

PiSigs — the national group for university-level members of Phi Sig (for Professional Interfraternity Council), which was founded in 1977—released a statement on Twitter, urging the Twitter community to spread awareness that ""we cannot keep ignoring this most important issue."" According to the statement, the Sorority is working to remove Kanye, ""which is more dangerous than KFC,"" from the company's website—and quickly! The company repo",
1ebc97f0f8d7,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,77,14.75,5.340768457883502,4.6276703454220656e-08,1,"Top performances from Tuesday's high school action. Avery Dyer (Lexington volleyball) – Dyer had 34 assists, four aces, seven digs and three kills as the Lady Tigers beat Hardin County","in a non-county contest, 25-18, 25-22. McKenzie Bess (Greensboro Catholic Central cross country) – Bess had three individual top-five finishes at the Class 6A-3A State Meet. She finished sixth overall in the girls half marathon. Bess finished second in the girls 25 mile individual event, third in the girls half marathon and fourth in the girls 1 mile run with times of 12:12.81, 14:07.47 and 5:02.13. She was sixth all-time in states in the individual run (2",
a7c1bf2acd46,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,42,15.1875,1.7743472553847883,0.03800286428139427,0,TAYCHEEDAH - Two men were seriously injured Thursday night in a head-on crash in the town of Taycheedah. A 35-year-old Fond du Lac man was traveling west about 7:30 p.m.,"in a southbound Dodge Ram pickup on Lake Road south of N65th Street when it hit a Ford F-150 head-on, said Deputy Sheriff Kyle Schmidt of the Door County Sheriff's Department.
Start the conversation, or Read more at Fond du Lac Reporter.",
4c271182079d,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,94,18.078125,6.951620231645328,1.8055722550255593e-12,1,"Following recent upgrades in other markets, Comcast announced this week that it has boosted the speed of three broadband tiers in Portland, Salt Lake City, Seattle, Denver and Colorado Springs.","On top of the speeds they already offer, all customers on the upgrade plan receive up to an additional 250 gigabytes free this time around, which is equal to more than 7,000 movies—at an average price of $9 per month.

According to the Federal Communications Commission's Speed Test results, speeds in these cities peaked last year at 20 mbps, dropping steadily over the last five years—at times, with speeds as low as 900 kbps.

With this information in mind, Comcast believes that these changes res",
ee1220107676,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,94,13.484375,5.022044557347006,2.556215941043466e-07,1,A Charlotte cancer patient and his Oncologist just finished one of the most iconic marathons in the country. Wayne Moorehead continues to inspire as he learns to walk without help,"every step of the way.

WARNING

The content contained in this video may be disturbing to some viewers.

(Published Saturday, June 3, 2017)

The Charlotte man who beat cancer and won a million-dollar charity run will be walking the entire distance to raise awareness of bone density screening programs. He'll do so on Friday, June 30, at the University of South Carolina in Columbia, with his doctor, Dr. David Bax, marathon coach and thousands of others. He plans to walk the entire course on Friday",
35eb262fa931,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,35,16.6875,6.098424575319928,5.355945978306547e-10,1,"According to the relevant laws and regulations, search results for “constitutional government” cannot be displayed. As of January 6, the following search terms are blocked on Sina Weibo (not including","“Constitutional government”) based on the laws and regulations:

潤网兵城周容变北北众门区加坡民众门

The following search terms — “Beijing city government”, “Beijing city”, “Bejing” or “Beijing City Development Center” — are blocked without any indication in this regard: 距龙,进来,波平",
d43f6d1a63f2,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,90,14.1875,7.123088189260033,5.276762217841267e-13,1,"RANGERS general manager Doug Melvin, whose team has been in last place since June 11, said he is more interested in signing closer John Wetteland to a contract extension than","relievers Jeff Choate or Brad Radke

The Free Press confirmed this week that the club continues to discuss a multiyear deal for Wetteland, who finished second among American League relievers with a 2.69 earned-run average and struck out 92 in 72 2-3 innings while collecting six saves.

Although most major league relievers sign an extension well before the first pitch of the next season, the Sox are still looking for the best deal — even though Wetteland's performance has merited any kind of rais",
9c45a860818f,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,83,15.671875,6.242376699277084,2.1548574238143933e-10,1,"Singer Carrie Underwood, former American Idol champ and Almay makeup spokesperson, posted an Instagram pic on Friday that showed off her flawless skin and adorable dog. ""Cloudy but no rain","please,"" she captioned a selfie posed on what appears to be a white bed sheet.
In the since-deleted comment, Underwood's longtime American Idol cohost and friend, Carrie Ann Inaba, suggested that Underwood was wearing makeup — perhaps for Inaba's interview on the Today show — and commented, ""I'll let @carrieannie in your room for now, honey. Take care.""
It's not the first time the show member, who gained popularity singing duets with her fellow Idol hosts, had publicly criticized Inaba's appeara",
8db8381d3f44,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,80,16.046875,6.817649868456034,4.6270922729592375e-12,1,"O2 chief executive Ronan Dunne is exploring a debt-fuelled £8.5bn management buyout attempt following the collapse of CK Hutchison’s takeover bid for the mobile operator, The Daily Telegraph can revea","Hutchison Communications’ £7.4bn all-stock offer last week failed because the O2 management team believed this bid would fail if the sale did not meet regulatory and competition review demands, according to sources.

In response, the O2 management team believes Hutchison has over-reached itself by attempting to buy them out already, and Hutchison has responded that the management buyout attempt is “ill-placed, timed and excessive”, according to sources.

Dunne’s private investment arm would like",
dfede9983828,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,8,109.4375,0.8766085197528438,0.19034965501305395,0,"An average of five lakh Indians die every year, hoping, praying and waiting for organs. Even though they know the shortfall of organs is acute, they have no option. They","hope, pray, or wait (read more) Read More",
b97ed8b85b5d,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,49,7.12109375,1.8843337322029214,0.029759923683674784,0,"MEMPHIS, Tenn. — One person is in critical condition after a shooting Monday in the Goodwill Village Apartments in North Memphis. Officers responded to the shooting call on Goodwill Lane",around midnight. When officers arrived they found a victim with gunshot injuries that were life-threatening. He was taken to Regional One and pronounced dead less than an hour later. Memphis Police Dept. is now investigating. There have been no arrests. Anyone with information should call Crime Stoppers at 901-528-CASH.,
6a1bf1ae0d05,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,91,17.3125,6.1093451503331835,5.002038338993134e-10,1,Boots advent calendar is so popular it has a waiting list! This £40 Boots advent calendar is so popular it has a waiting list. If you'd rather swap your daily,"chocolate fix for a gourmet chocolate experience, all the details you could need on how to sign up to the 2018 #chocosimple advent calendar will soon be available. However, those interested can already sign up though the #chocosimple website. What's included? Each advent calendar holds up to ten pieces. In each day this calendar, you'll be guaranteed: 1 - 1 piece of milk chocolate; 2 - 2 pieces of dark chocolate; 3 - 3 pieces of dark chocolate; 4 - 5 pieces; 5 - 5 pieces…
Bailey Creek's Christma",
7da9a275a5c6,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,93,25.4375,8.856306520115664,4.1354626145548394e-19,1,"The May 20-22 American Renaissance conference in Tennessee (registration details here) is reportedly rapidly selling out, so I should probably have said earlier that Lydia and I will be attending","in individual capacities rather than in groupings larger than six or seven. That way I will be able to talk more than Lydia, but not as much as I would like.

The conference is selling nearly all of its slots—over 80% on both days of the three-day event—though I was only able to find three more on-floor slots this morning (this means that the bulk of the conference—over half—was sold this past Thursday, all over-subscribed or already sold out—no mention as to whether there will still be empty fl",
d0374467b9a0,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,81,16.296875,6.445295075000022,5.7687861162674725e-11,1,"Turkey on Friday said Syrian government forces should not be allowed in Manbij as US troops withdraw, as proposed by a US-backed Kurdish militia which is viewed as a terror","group by Ankara. “Any settlement which refers to withdrawal by the Americans must come with no Syrian troops,” Deputy Prime Minister Bekir Bozdag told reporters, according to state-owned Anadolu Agency. “We want to make this clear, to protect the city — Syria cannot protect Manbij alone,” he added.
Under the plan outlined by Democratic Progressive Movement, or HDP, officials which govern the city, more than 100,000 Kurdish fighters would take up positions all along the border, from Syria’s town ",
c197fe41e816,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,95,30.859375,7.443776970700598,4.8923319897695314e-14,1,"For her visit to Greece, Angela Merkel's soft green jacket should have been just the right colour choice to convey a sense of calm. That is, if it wasn't the","colour of an Eiffel Tower neon sign flashing 'We're ready to rock you on holiday'.

The jacket adorned with logos of the German Federal Archive and the Federal Statistics Office, which is organising the visit of the Chancellor to her own holiday home in Theban Island this weekend, was described yesterday as merely a 'light jacket' by German chancellor spokesman Martin Lauff.

A spokesman for Merkel, Thomas Kautsky, yesterday confirmed a comment made by the Federal Archive's press office late yes",
9cfdc08ba010,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,57,36.8125,5.834032421588742,2.705180063573273e-09,1,A county council by-election for Northgate and West Green will be held on the same day as Crawley Borough Council elections next month. A ‘widely respected’ Labour county councillor has,"died aged only 30. Coun Jim Ball was first elected Southwark South ward Cllr aged just 16...

Litter picked up by children at Berryfield Primary school and picked up by members of the public at Crawley Borough Council. This is the result of ongoing actions taken over the past couple of weeks in relation to this issue...",
c0c5e3c4ff5d,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,93,17.515625,7.2445956199215695,2.168656616323936e-13,1,"Entries are now open for the well loved and much anticipated Helen’s Trust 10k and 3k fun run at Chatsworth. The event takes place this year on Sunday, May 3,","in aid of Helen Goodman Charity (http://www. HelenGoodman.org).

The event will once again see a fantastic event which will again bring in hundreds of local, national and international runners, walkers and bikers. This year’s Helen Goodman Funn run will bring together more than 5000 runners and is aimed at those new to running or just beginning to get back into training. In previous years the fun run has attracted over 1000 competitors bringing the community together and ensuring Chatsworth agai",
2d19274f3e97,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,85,20.0,7.270887658621535,1.7856643102940682e-13,1,"Against Michigan State last season, McSorley threw an uncharacteristic three interceptions — but the number is misleading, as two were no fault of McSorley’s. One came when the intended target","was blanketed by Denzel Perryman, and the other came when the ball hit McSorley’s index finger — he was trying to bunt, leading him to over-accumulate. But McSorley can bounce back this season.

McSorley was more mobile against Miami — this was less true against Penn State last season, though he ran the ball well in that game. In Miami — where the primary rush was coming from three edge rushers who all ran a sub 4.8 40-yard run at the combine, which is likely",
e5ced1b97a3d,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,99,14.609375,6.016412208967578,8.916256840305293e-10,1,Buy Dr. Reddy's Laboratories Ltd. at a price target of Rs 2555.0 and a stop loss at Rs 2430 from entry point. Chandan Taparia of Motilal Oswal Securities has a,"target of Rs 2500 on Dr.Reddy`s Laboratories Ltd. Dr. Reddy’s Laboratories stock gained on Wednesday after reports of the sale of its equity shares and notes. Shares of the leading global healthcare company gained over 3% after the US SEC said that it was preparing an investor presentation and will file more details this afternoon
On October 18, Dr.Reddy`s Laboratories had issued sale of equity shares and convertible notes worth Rs 325 crore to sell shares in two blocks through various exchanges",
0e2f18123f7c,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,90,16.8125,7.9528216033883385,9.11553912396251e-16,1,"""Yes but in another 15-20 years time, a well made Swiss watch that has been looked after will still hold its value and may have even increased its worth, unlike","the iPhone that'll depreciate in value at every economic dip from the moment you bought it.""   LOL
I can confirm that this is true.  Though I also can confirm that I've lost all respect/love for the iPhone over the past 15 years. It's more expensive, it holds more value, and I'd rather buy a Mac or an iPad over an iPhone.
Apple products hold value better than iPhones ever will...
Not nearly as good as Macs. Macs depreciate much slower anyway.
That's kind of half the selling point though... The",
a910f1c6b2bb,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,48,60.4375,5.342447684748301,4.584992047749102e-08,1,"Commercial development site on Sharon Avenue and with access off of Evergreen Street. Great exposure as traffic heads east on Sharon Avenue and near other shopping, businesses, banks etc. Excellent","access to highways, interstates (1 mile westbound or 4 miles eastbound). B. I believe vacant land in this area but still need more information
Area of this land can support various configurations of industrial or office/light industrial development. Specifics will be available at close of this property
Management",
95aff967355f,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,9,368.75,2.7802197619176243,0.002716106145524252,0,"The Navodaya Vidyalaya Samiti (NVS) has released the notification for the recruitment to posts such as principal, post graduate teacher in jawahar navodaya vidyalayas and assistant commissioner, assis",", assistant education officer in rural education centres (TERCs).",
d06a64b981d9,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,97,23.484375,7.2779508836048015,1.6946433810439882e-13,1,OLD PIKE PLANTATION – COUNTRY LIVING AT ITS FINEST. This remarkable 5 BR / 3 BA home sits on 3.78 tranquil acres. The thoughtfully-designed open floor plan makes for a,"very relaxing yet energizing experience. Enjoy every event all year-round by sitting outdoors on the back deck or swimming pool on the back porch. Relaxing or even more so, take a morning “break” in a hammock swing or on the front porch listening to the sound of birds. Sit up in a king size reclining chair in the formal or formal style library or enjoy the rustic beauty of the fully-fitted granite kitchen and bath and the freshly-painted farmhouse wood cabinets. Enjoy sitting up at the end of th",
cb940dc8c795,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,86,20.890625,7.193834721239893,3.149822410402133e-13,1,"Ljubljana, 9 January - Leader of the opposition Positive Slovenia (PS) Zoran Janković again rebuffed corruption allegations against him on Wednesday, telling a press conference that the assets he supp","owns are not for sale or rent, but belong only to his legal entities.

According to Janković's office, the leader owns legal entities owned by his own companies, which include an industrial company and financial services business. Janković also owns the luxury LjubuCasa apartment in Paris which is currently undergoing renovation by French luxury property developer Logeu, according to local media which cited Italian bank reports published on Wednesday according to Italian newspaper Il Messaggio. ",
679235809d21,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,101,16.078125,6.50910722686651,3.7799373639712245e-11,1,The best way to save money on food is to quit throwing it away. Find ways to recycle “old” food rather than the garbage pail. When vegetables lose their crunch,"you may not notice or you might not even notice until someone else takes a food picture of you.

The more energy I have, and the more physical activity (i.e. stairs, weights, etc.) that I put into my day, I usually buy food that I am going to eat more often or I buy it less frequently so this also keeps me from losing track of how much meat or dairy I should have eaten in a given day.

Set aside a set amount of time to organize your home. Try planning your meals, organizing your pantry, getting ",
278f52786f24,facebook/opt-1.3b,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,90,13.8828125,5.996662720039877,1.0070689000089643e-09,1,"CFO, Secretary, Treasurer, Director & Executive VP, BigString Corp. Mr. Robert S. DeMeulemeester is CFO, Secretary, Treasurer, Director & Executive VP at BigString Corp. He is on the Board of","Directors of Midlint Inc. and Midlint Systems Inc., where Midlint Management holds a majority stock position and Midlint Systems is majority-owned by the Board, respectively. He served as President and COO of BigString for over 20 years and is former member of the board of directors of NewFrontiers. Previously, he served at the White Plains, N.Y.–based media, technology and services conglomerate for 12 years and spent nearly a decade as CIO. He holds a Master of Science Degree in Business Admini",
