experiment_id,model_family,watermark_method,watermark_params,text_type,attack_name,attack_param,sample_length,perplexity_score,detection_z_score,detection_p_value,is_detected,prompt,generated_text,attacked_text
3376e23391bb,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,68,9.98,4.6476,2e-06,1,TAYCHEEDAH - Two men were seriously injured Thursday night in a head-on crash in the town of Taycheedah. A 35-year-old Fond du Lac man was traveling west about 7:30 p.m., along Route 15 when his northbound Dodge pickup crossed into the eastbound lane and struck a southbound Dodge pickup head-on. The driver of the Dodge was taken to Fond du Lac area hospitals in serious condition. The driver of the truck and a passenger in his vehicle sustained non-life threatening i,
d5a0eed1cbd4,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,15.86,7.1181,0.0,1,"Following recent upgrades in other markets, Comcast announced this week that it has boosted the speed of three broadband tiers in Portland, Salt Lake City, Seattle, Denver and Colorado Springs."," A handful of other towns are on the fence as to whether they'll be upgraded, but it's important for you, the Comcast customer in Seattle and Portland who care to know.

""We are always looking for ways that we can help our customers in their neighborhoods and communities get more out of their intern",
fc8fdcae9182,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,14.58,7.0564,0.0,1,A Charlotte cancer patient and his Oncologist just finished one of the most iconic marathons in the country. Wayne Moorehead continues to inspire as he learns to walk without help," and how his physical journey has been a journey in and of itself.

One year after his cancer-stricken wife, Jan, died, Wayne has regained his strength and has the same determination and passion he had before. He is no longer confined to a bed, instead doing whatever he feels like, which brings his ",
8f38b372bbfa,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,96,17.59,6.0374,0.0,1,"According to the relevant laws and regulations, search results for “constitutional government” cannot be displayed. As of January 6, the following search terms are blocked on Sina Weibo (not including"," those for government or people in government):

The main search engine by far is Baidu (上海庄家), with over 22 billion monthly searches. Baidu (上海庄家) usually gets about one of three results returned to it on searches related to “constitution” per second. If the phrase “constitutional government” is se",
afa76d5653cb,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,12.49,5.7899,0.0,1,"RANGERS general manager Doug Melvin, whose team has been in last place since June 11, said he is more interested in signing closer John Wetteland to a contract extension than"," in signing closer Fernando Salas or second baseman Ian Kennedy.

""The two guys that we're trying to make sure they're around here long term - a one-year deal for Wetteland, we'd like to do a two-year deal with Kennedy - those are our big two for sure,"" Melvin said before the Rangers opened their se",
ebe17228ac15,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,5.25,4.9135,0.0,1,"Singer Carrie Underwood, former American Idol champ and Almay makeup spokesperson, posted an Instagram pic on Friday that showed off her flawless skin and adorable dog. ""Cloudy but no rain"," today,"" she wrote in the caption. ""My happy place. My sun & sea baby.""

She also shared a picture on her Instagram with her two dogs, writing, ""They all know it's nap time. 💕."" And she's not letting a few rainstorms in Kansas stop her from enjoying the sunny weather.

If you like this story, consid",
8a51cac02692,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,16.39,6.5492,0.0,1,"O2 chief executive Ronan Dunne is exploring a debt-fuelled £8.5bn management buyout attempt following the collapse of CK Hutchison’s takeover bid for the mobile operator, The Daily Telegraph can revea","

The proposal is to be discussed during O2's board meeting on 14 March to help resolve its debt concerns, which the paper says are likely to run to some £5.6bn by the time Hutchison’s offer expires, if the debt does not get resolved.

The company is understood to believe that the equity raise can b",
2425df302e40,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,13.97,6.4254,0.0,1,"An average of five lakh Indians die every year, hoping, praying and waiting for organs. Even though they know the shortfall of organs is acute, they have no option. They"," wait for the donors to come to India and the rest they have to buy at local pharmacies or hospitals and sell to wealthy Indians.

Until a few years ago, the death toll in India stood around two lakh every year. But a massive brain drain in West Bengal, Tamil Nadu, Kerala and Maharashtra has caused ",
336aec5dfcff,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,5.08,3.3665,0.000381,1,"MEMPHIS, Tenn. — One person is in critical condition after a shooting Monday in the Goodwill Village Apartments in North Memphis. Officers responded to the shooting call on Goodwill Lane"," near Woodruff Road around 5 p.m.

Police said when officers arrived at the scene they found the 22-year-old male victim lying on the ground. He was taken to an area hospital where he was pronounced dead shortly after, according to officials.

The circumstances leading up to the shooting are current",
736644f97ffb,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,15.13,6.4771,0.0,1,Boots advent calendar is so popular it has a waiting list! This £40 Boots advent calendar is so popular it has a waiting list. If you'd rather swap your daily," fix of chocolate for other treats, we've rounded up your eight festive options.

Boots' advent calendar is a real treat for any chocolate junkie. We've found the best (and cheapest) options on the shelves and we think it's a must for any chocolate junkie. We've scouted out eight of the best-value (",
823974e56303,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,15.49,7.4983,0.0,1,"The May 20-22 American Renaissance conference in Tennessee (registration details here) is reportedly rapidly selling out, so I should probably have said earlier that Lydia and I will be attending",".

Last year we attended. I haven’t written much about it on this site due to what I perceived to be a lack of coverage. We made the trip from the Midwest with three fellow writers. We arrived around 5 PM. The Friday night event was an outdoor party. Many of the attendees took to the riverbanks, whe",
8c3b62705d1a,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,7.36,4.4214,5e-06,1,"Turkey on Friday said Syrian government forces should not be allowed in Manbij as US troops withdraw, as proposed by a US-backed Kurdish militia which is viewed as a terror"," organisation by Turkey.

The comments from the Defence Minister Hulusi Akar came hours after Kurdish officials suggested Washington and the fighters had reached an agreement in Syria.

Washington and the Kurdish People’s Protection Units (YPG) have been locked in conflict since the YPG led an assau",
14cf56a95f5d,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,15.89,7.9373,0.0,1,"For her visit to Greece, Angela Merkel's soft green jacket should have been just the right colour choice to convey a sense of calm. That is, if it wasn't the"," color of the terrorist attack in Paris just a few days earlier.

The attacks in Paris killed 129 people, in particular in bars, cafes and restaurants. German Chancellor Angela Merkel has visited France this past weekend as a show of support and has worn what has been described as a'soft' but'soft' ",
98696fcb6b15,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,9.64,5.7037,0.0,1,A county council by-election for Northgate and West Green will be held on the same day as Crawley Borough Council elections next month. A ‘widely respected’ Labour county councillor has," stepped down.

Councillor Chris Ruck, who contested the seat five years ago and lost, had been facing calls for his resignation since the death of the late Labour activist and former councillor, Michael Scott, last year.

Councillor Chris Ruck outside the council chambers in Crawley last week. Pict",
7aa3505b39a0,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,120,14.73,6.3594,0.0,1,"Entries are now open for the well loved and much anticipated Helen’s Trust 10k and 3k fun run at Chatsworth. The event takes place this year on Sunday, May 3,"," and we are delighted to introduce our first ever age specific race. The Great Chatsworth Family Fun Run consists of two races for children under the age of 5, and for the younger children, there is also a 1km fun run to enter which you won’t want to miss.

The run is based around an extended track ",
439df32727c2,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,12.82,6.022,0.0,1,"Against Michigan State last season, McSorley threw an uncharacteristic three interceptions — but the number is misleading, as two were no fault of McSorley’s. One came when the intended target"," slipped, the other resulted from a bad play by Minnesota’s wide receiver group. The other two were to be expected, and both were returned for scores.

“He’s not the guy that is going to come out with a bad game and make it a good game for the rest of the offense,” Penders said.

“That is his mental",
97cf960de32f,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,12.3,5.8277,0.0,1,Buy Dr. Reddy's Laboratories Ltd. at a price target of Rs 2555.0 and a stop loss at Rs 2430 from entry point. Chandan Taparia of Motilal Oswal Securities has a," buy on stock of Dr. Reddy's Laboratories Ltd. The firm has target price of Rs 2555.0 for the stock with a stop loss at Rs 2430.0.

Stock price of Dr.Reddy's Laboratories Ltd. of Rs 2480.0 (down 5.7% at current price) on 25 March 2016. In the last trading session the Company's stock closed at 2498.0",
ee68e0ea2b02,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,19.5,6.5561,0.0,1,"""Yes but in another 15-20 years time, a well made Swiss watch that has been looked after will still hold its value and may have even increased its worth, unlike"," a smart phone"" - the majority
Hey hey, my Samsung got a nice scratch on the screen in under two years of ownership. And my Casio has the same scratch...
Samsung is pretty shit tbh, but it's not their fault that they let us get phones that are crap
The S8 is pretty good, despite all the shit they di",
5a97d7941e5f,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,116,18.58,7.2463,0.0,1,"Commercial development site on Sharon Avenue and with access off of Evergreen Street. Great exposure as traffic heads east on Sharon Avenue and near other shopping, businesses, banks etc. Excellent"," business opportunities for other potential buyers. The landowner has the right to develop this site to any size, it could be residential, office, medical or warehouse type area as it has several other open spaces with plenty of additional buildings already in place. There are about 10 parcels avail",
6d3774b8acf9,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,6.63,5.0252,0.0,1,"The Navodaya Vidyalaya Samiti (NVS) has released the notification for the recruitment to posts such as principal, post graduate teacher in jawahar navodaya vidyalayas and assistant commissioner, assis"," and techie. The recruitment drive will commence from June 18 and the application process will end on June 30. Candidates can apply online on the official website of NVS at navodaya.nic.in.

The notification for the above mentioned posts have also been sent to all the Navodaya Vidyalayas for the sam",
46a5e2f5f6d6,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,16.91,7.878,0.0,1,OLD PIKE PLANTATION – COUNTRY LIVING AT ITS FINEST. This remarkable 5 BR / 3 BA home sits on 3.78 tranquil acres. The thoughtfully-designed open floor plan makes for a," feel-good retreat with a modern touch while offering incredible natural beauty.

This spacious home includes a three-sided fireplace that was specifically designed to warm your soul when you visit this rustic country estate with a richly-appointed dining room, sun-filled living room and even a mudr",
2aa9c3e29af6,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,15.4,6.5492,0.0,1,"Ljubljana, 9 January - Leader of the opposition Positive Slovenia (PS) Zoran Janković again rebuffed corruption allegations against him on Wednesday, telling a press conference that the assets he supp"," sold as part of a bribery scandal are ""real"". He also said that the accusations against himself are part of a campaign against his party.

The former Yugoslav president, currently in detention in Belgrade, said that while he lost €5 million (£4 million, US$5.3 million) during the period of the brib",
b15473586609,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,16.52,6.0093,0.0,1,The best way to save money on food is to quit throwing it away. Find ways to recycle “old” food rather than the garbage pail. When vegetables lose their crunch,", it is best to slice them thin rather than trying to salvage them with a slicing board. Frozen vegetables will keep better longer if used promptly after cooking; check the package for dates of use.

Bean and Rice Mix

If you cook a lot of beans, use as a basis in your home chili. Boil 1⁄2 cup (10 o",
3db9a3a185f6,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,19.89,7.1813,0.0,1,"CFO, Secretary, Treasurer, Director & Executive VP, BigString Corp. Mr. Robert S. DeMeulemeester is CFO, Secretary, Treasurer, Director & Executive VP at BigString Corp. He is on the Board of"," Directors of the United Space Alliance (USA). Currently, the company is looking for expansion partners to help create value by getting BigString onboard the ISS in low earth orbit (LEO) for the next generation of nanosatellites.

The company has had various successes over the last decade including,",
84c6f1e61016,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,10.04,6.3028,0.0,1,"Who says college doesn’t prepare you for the real world? Sometimes they do, right down to the final moment when the tassel is turned from right to left. I’m talking"," about the day you walk onto an empty campus on the first day of class.

Do you know how nervous I get in the morning? I think it’s a good feeling, something to look forward to, knowing in the back of my mind that the college day is going to come and everything that comes after it is going to be jus",
d805e3667d8b,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,17.34,7.3668,0.0,1,"ARIES (March 21-April 19): ""Everything is complicated,"" wrote poet Wallace Stevens. ""If that were not so, life and poetry and everything else would be a bore."" I hope you will"," take a chance to write in order to avoid these monotonous times. When you are done, the result will be a better you, if only because you'll be more inspired.
TAURUS (April 20-May 20): According to astrologer Carole Ann Barton, ""The Taurus flower was supposed to appear at some point during the year ",
873064c200e2,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,10.95,5.5301,0.0,1,"Free Shipping On All Beauty Products or Supplies Orders Over $34.00 at Planet Beauty in Santa Barbara. One coupon per customer per week. Excludes: Moroccan Oil, Natura Bisse, Kerastase, Bumble,"," Bobbi Brown Or GlamGlow, Benefit, GlamGlow, Revlon, Lancôme, Elizabeth Arden, MAC, NARS, MAC Make Up For Ever, Smashbox, Urban Decay, Maybelline, Sephora, Shu Uemura, Tarte Beauty, Tom Ford. Free Returns on all orders over $34.00 in either makeup or skincare at Planet Beauty. Offer valid on a limit",
f712e525f52c,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,120,25.69,6.1147,0.0,1,"More social website jostling, as AOL upgrades and launches a beta version of AOL Pictures as a direct competitor to Flickr. Flickr, if you’ve been hiding in a cave for"," the past four and a half years, is the leading image repository with over two billion items—the bulk of which you can retrieve in seconds. Now Flickr, already the site of choice for some people when it comes to posting images, is trying to fend off the newest player on the social photography bandwa",
205e16975cad,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,13.17,7.1207,0.0,1,FLAGGED. A man who drives his wife to work on their motorcycle says he often gets stopped by enforcers because they think he drives for Angkas. This was because he," bought an electronic tag that allows police to trace him.

At about 5 p.m. last Thursday, the wife got into the car and drove to work. Upon her arrival at work, the man decided to drive his wife and another motorist on a motorcycle to Barangay Poblacion for their business, said Barangay Poblacion r",
11975b13d331,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,120,18.22,7.2505,0.0,1,"Les Beaucamps school in Guernsey is currently being considered as one of the potential sites for the States' two-school model of secondary education. The island's new President of Education, Deputy"," William James, met Education Minister John Burnard (MEP, Le Havre) and Cabinet Minister for Schools, Education and Local Authorities John Boughey at Guernsey's schools yesterday.

Deputy Burnard highlighted the key role that Guernsey's schools play in providing a great education for all children. H",
c97423805447,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,12.99,5.8068,0.0,1,"St Georges Cathedral of First African Church, Ipaja Town has concluded plans to stage her centenary celebration from April 8-13 at the church cathedral in Ipaja, Lagos. The chairman, planning"," committee for the centenary celebration, Rev Emmanuel Onyedikachi noted the church's history since its inception over 120 years ago and the impact of St. Joseph the Worker, the first Bishop of the Anglican Diocese of Lagos when it first emerged as a bishop. He emphasised the role that St. Joseph ha",
15a05053105d,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,5.51,5.7566,0.0,1,"LEXINGTON, Mass., Nov. 03, 2017 (GLOBE NEWSWIRE) -- Curis, Inc. (NASDAQ:CRIS), a biotechnology company focused on the development and commercialization of innovative and effective therapeutics for the"," today announced that the European Medicines Agency (EMA) has notified the Company of its decision to grant Breakthrough Therapy status for the Company’s lead drug candidate, CU101, in patients with relapsed or refractory diffuse large B-cell lymphoma (DLBCL).

“This is one of the largest market-bas",
9159efeda3d5,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,20.33,7.0572,0.0,1,"Accra, July 20, GNA - The management of Mobile Telecommunications Network (MTN) on Tuesday presented the last batch of 28 Hyundai cars to winners of its ""90 days 90 cars",""" competition to boost competition in the mobile phone business in Ghana.

The cars which were presented to winners in two phases-in the first and the second phases-represent about 250,000 of the 3 million vehicles in Ghana's fleet.

The first phase started in November 2016, when MTN, through its su",
0e54de8b5535,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,13.09,5.7384,0.0,1,The first teaser trailer has been unveiled for the upcoming Pirates of the Caribbean: Dead Men Tell No Tales film. Pirates Of The Caribbean: Dead Men Tell No Tales is," set to be in cinemas October 29 2019 and the film’s stars Johnny Depp, Anne Hathaway and Javier Bardem are all included in the footage. In the new footage, we see Johnny as Henry Smith with a chainmail armour as he rides into battle with a gun that shoots flames from his fingertips and a crew full ",
40838cfe40a8,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,120,14.47,6.2259,0.0,1,You may need to set aside some extra time if you use Metro's Green or Yellow line. Train service was suspended on parts of the Green and Yellow line for," the third day in a row on Sunday because of a ""critical"" equipment failure.

The trains in both lines, which connects with lines 1 and 3, had trouble operating from 1 a.m. Sunday through 6 a.m. Monday, Metropolitan Transit Authority officials said.

""We are currently operating as close to normal as",
74c530adf7bd,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,8.26,4.6509,2e-06,1,MEXICO CITY (AP) — Three children have drowned off Mexico's southern Pacific coast after an immigrant trafficker's boat capsized amid heavy rains. The state government of the southern state of," Oaxaca said...

SAN JOSE, Calif. — The Sacramento Bee reports that two Sacramento police officers were fatally shot by a disgruntled Uber driver over the weekend, sparking protests outside the Uber office in Sacramento. The Sacramento County Coroner's...

By: The Associated Press
In this Oct. 9, 20",
17e1e71a0cd8,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,19.58,7.0554,0.0,1,What's The Fastest Boat Ever Made? What you’re looking at above is a sportfishing boat that has a 6.2l V8 engine on the back. And next to that 6.2l V8," is probably the same exact engine of the new 6.2l V10. Not every boat can be had to compete head to head with these engines, but if you do you better be prepared.

I will admit, the new motor of this boat was a no-brainer to me. I have been fishing for my entire life and if that is my passion and y",
44b2646b952d,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,120,7.82,1.633,0.051235,0,"Wildwood at Keowee... ""Where the living is casual and relaxed"". Today's buyers that plan to build new homes are searching for areas which take them back to nature. It's easy"," to do and there is lots of open space to enjoy.

Wildwood at Keowee... ""Where the living is casual and relaxed"". Today's buyers that plan to build new homes are searching for areas which take them back to nature. It's easy to do and there is lots of open space to enjoy.

Wildwood at Keowee... ""Wher",
